id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
4333,LIEO,large_airport,Olbia Costa Smeralda Airport,40.898953,9.518457,37,EU,IT,IT-88,Olbia (SS),yes,LIEO,OLB,LIEO,SS03,https://www.geasar.it/en,https://en.wikipedia.org/wiki/Olbia_Costa_Smeralda_Airport,
155,SDCG,small_airport,Senadora Eunice Micheles Airport,-3.46907,-68.921056,335,SA,BR,BR-AM,São Paulo De Olivença,no,SDCG,OLC,SDCG,AM0016,,https://en.wikipedia.org/wiki/S%C3%A3o_Paulo_de_Oliven%C3%A7a_Airport,
3748,KOLD,small_airport,Dewitt Field - Old Town Municipal Airport,44.952801,-68.674301,126,NA,US,US-ME,Old Town,no,KOLD,OLD,KOLD,OLD,,https://en.wikipedia.org/wiki/Old_Town_Municipal_Airport_and_Seaplane_Base,
20738,KOLE,small_airport,Cattaraugus County-Olean Airport,42.241199,-78.371399,2135,NA,US,US-NY,Olean,no,KOLE,OLE,KOLE,OLE,,https://en.wikipedia.org/wiki/Cattaraugus_County-Olean_Airport,
20739,KOLF,medium_airport,L M Clayton Airport,48.094501,-105.574997,1986,NA,US,US-MT,Wolf Point,yes,KOLF,OLF,KOLF,OLF,,https://en.wikipedia.org/wiki/L._M._Clayton_Airport,
329819,KE-0208,small_airport,Olare Orok Airfield,-1.324213,35.246106,5779,AF,KE,KE-33,Mara,no,,OLG,,,,,
13527,OLH,small_airport,Old Harbor Airport,57.218102,-153.270004,55,NA,US,US-AK,Old Harbor,yes,,OLH,,6R7,,https://en.wikipedia.org/wiki/Old_Harbor_Airport,
30741,BIRF,small_airport,Rif Airport,64.911377,-23.818205,18,EU,IS,IS-3,Rif,no,BIRF,OLI,BIRF,,,https://en.wikipedia.org/wiki/Rif_Airport,
35160,NVSZ,small_airport,North West Santo Airport,-14.8816995621,166.557998657,50,OC,VU,VU-SAM,Olpoi,yes,NVSZ,OLJ,NVSZ,,,https://en.wikipedia.org/wiki/Olpoi_Airport,"Lajmoli Airport, Olpoi Airport"
41565,SGOL,small_airport,Aeródromo de Fuerte,-21.045724,-57.882935,270,SA,PY,PY-16,Fuerte Olimpo,no,SGOL,OLK,SGOL,,,https://en.wikipedia.org/wiki/Fuerte_Olimpo_Airport,1st Lt. Inocencio Herebia
323021,FCOD,medium_airport,Oyo Ollombo Airport,-1.226666,15.91,1073,AF,CG,CG-14,Oyo,no,FCOD,OLL,FCOD,,,https://en.wikipedia.org/wiki/Oyo_Ollombo_Airport,Denis Sassou Nguesso Airport
3749,KOLM,medium_airport,Olympia Regional Airport,46.969399,-122.903,209,NA,US,US-WA,Olympia,yes,KOLM,OLM,KOLM,OLM,,https://en.wikipedia.org/wiki/Olympia_Airport,
39074,SAVM,small_airport,Lago Musters Airport,-45.5752,-69.077,889,SA,AR,AR-U,Sarmiento,no,SAVM,OLN,SAVM,LGM,,https://en.wikipedia.org/wiki/Lago_Musters_Airport,
30212,LKOL,small_airport,Olomouc Airport,49.587712,17.209275,869,EU,CZ,CZ-OL,Olomouc,no,LKOL,OLO,LKOL,,http://www.lkol.cz,https://cs.wikipedia.org/wiki/Letiště_Olomouc,
27093,YOLD,small_airport,Olympic Dam Airport,-30.483861,136.876699,344,OC,AU,AU-SA,Olympic Dam,yes,YOLD,OLP,YOLD,,,https://en.wikipedia.org/wiki/Olympic_Dam_Airport,
306982,AYOV,small_airport,Olsobip Airport,-5.38972222222,141.515277778,1500,OC,PG,PG-WPD,Olsobip,no,AYOV,OLQ,AYOV,OLS,,,
35365,OASL,small_airport,Salerno Airport,33.3638,69.9561,3780,AS,AF,AF-KHO,Khost,no,OASL,OLR,OASL,,,https://en.wikipedia.org/wiki/FOB_Salerno,FOB Salerno
20741,KOLS,medium_airport,Nogales International Airport,31.4177,-110.848,3955,NA,US,US-AZ,Nogales,no,KOLS,OLS,KOLS,OLS,,https://en.wikipedia.org/wiki/Nogales_International_Airport,
3750,KOLU,medium_airport,Columbus Municipal Airport,41.448145,-97.340174,1447,NA,US,US-NE,Columbus,no,KOLU,OLU,KOLU,OLU,,https://en.wikipedia.org/wiki/Columbus_Municipal_Airport_(Nebraska),
20742,KOLV,small_airport,Olive Branch Airport,34.9786987305,-89.7869033813,402,NA,US,US-MS,Olive Branch,no,KOLV,OLV,KOLV,OLV,,https://en.wikipedia.org/wiki/Olive_Branch_Airport,
42607,KE-6208,small_airport,Mara-Olkiombo Airport,-1.408586,35.110689,5011,AF,KE,KE-33,Serena,no,HKOK,OLX,HKOK,,,,
20743,KOLY,small_airport,Olney Noble Airport,38.721802,-88.176399,482,NA,US,US-IL,Olney-Noble,no,KOLY,OLY,KOLY,OLY,,https://en.wikipedia.org/wiki/Olney-Noble_Airport,
32510,UEMO,medium_airport,Olyokminsk Airport,60.401833,120.476094,656,AS,RU,RU-SA,Olyokminsk,yes,UEMO,OLZ,UEMO,,,https://en.wikipedia.org/wiki/Olyokminsk_Airport,"Olekminsk Airport, Аэропорт Олёкминск, Аэропорт Олекминск, УЕМО"
3751,KOMA,large_airport,Eppley Airfield,41.3032,-95.894096,984,NA,US,US-NE,Omaha,yes,KOMA,OMA,KOMA,OMA,https://www.flyoma.com,https://en.wikipedia.org/wiki/Eppley_Airfield,
2964,FOOH,medium_airport,Omboue Hospital Airport,-1.57473,9.26269,33,AF,GA,GA-8,Omboue,no,FOOH,OMB,FOOH,,,https://en.wikipedia.org/wiki/Ombou%C3%A9_Hospital_Airport,
5743,RPVO,medium_airport,Ormoc Airport,11.057715,124.565622,83,AS,PH,PH-LEY,Ormoc City,no,RPVO,OMC,RPVO,,,https://en.wikipedia.org/wiki/Ormoc_Airport,
3032,FYOG,medium_airport,Oranjemund Airport,-28.585318,16.44638,14,AF,NA,NA-KA,Oranjemund,yes,FYOG,OMD,FYOG,,,https://en.wikipedia.org/wiki/Oranjemund_Airport,
5393,PAOM,medium_airport,Nome Airport,64.5121994018555,-165.445007324219,37,NA,US,US-AK,Nome,yes,PAOM,OME,PAOM,OME,,https://en.wikipedia.org/wiki/Nome_Airport,
5218,OJMF,small_airport,King Hussein Air College,32.3564,36.259201,2240,AS,JO,JO-MA,Mafraq,no,OJMF,OMF,OJMF,,,https://en.wikipedia.org/wiki/King_Hussein_Air_Base,
29605,FYOE,small_airport,Omega Airport,-18.0303,22.189699,3346,AF,NA,NA-KE,Omega,no,FYOE,OMG,FYOE,,,https://en.wikipedia.org/wiki/Omega_Airport,
5203,OITR,medium_airport,Urmia Airport,37.6680984497,45.0686988831,4343,AS,IR,IR-04,Urmia,yes,OITR,OMH,OITR,,,https://en.wikipedia.org/wiki/Urmia_Airport,
5135,OIAJ,small_airport,Omidiyeh Airport,30.835199,49.534901,85,AS,IR,IR-06,Omidiyeh,no,OIAJ,OMI,OIAJ,,,https://en.wikipedia.org/wiki/Omidiyeh_Air_Base,
340867,RJDU,small_airport,JMSDF Omura Air Base,32.928046,129.934168,,AS,JP,JP-42,Nagasaki,no,RJDU,OMJ,RJDU,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E6%9D%91%E8%88%AA%E7%A9%BA%E5%9F%BA%E5%9C%B0,Omura Airport
20746,KOMK,small_airport,Omak Airport,48.4644012451,-119.517997742,1305,NA,US,US-WA,Omak,no,KOMK,OMK,KOMK,OMK,http://www.omakcity.com/airport.html,https://en.wikipedia.org/wiki/Omak_Airport,
5243,OOMX,small_airport,Marmul Airport,18.138999,55.179005,925,AS,OM,OM-ZU,Marmul,no,OOMX,OMM,OOMX,,,https://en.wikipedia.org/wiki/Marmul_Airport,
598248,UTTZ,medium_airport,Zomin Airport,40.01402,68.41103,1760,AS,UZ,UZ-JI,Zomin,yes,UZTZ,OMN,UZTZ,,,https://en.wikipedia.org/wiki/Zomin_Airport,"UTTZ, Zaamin"
4468,LQMO,large_airport,Mostar International Airport,43.282489,17.846101,156,EU,BA,BA-BIH,Mostar,yes,LQMO,OMO,LQMO,,http://www.mostar-airport.ba/,https://en.wikipedia.org/wiki/Mostar_International_Airport,
4481,LROD,large_airport,Oradea International Airport,47.025299,21.9025,465,EU,RO,RO-BH,Oradea,yes,LROD,OMR,LROD,,https://www.aeroportoradea.ro/,https://en.wikipedia.org/wiki/Oradea_International_Airport,
6508,UNOO,large_airport,Omsk Central Airport,54.963124,73.312418,311,AS,RU,RU-OMS,Omsk,yes,UNOO,OMS,UNOO,,,https://en.wikipedia.org/wiki/Tsentralny_Airport,Omsk Tsentralny Airport
313340,OMY,small_airport,Preah Vinhear Airport,13.7597,104.97173,350,AS,KH,KH-13,Tbeng Meanchey,no,,OMY,,,,https://en.wikipedia.org/wiki/Thbeng_Meanchey_Airport,
20748,KONA,small_airport,Winona Municipal Airport Max Conrad Field,44.077202,-91.708298,656,NA,US,US-MN,Winona,no,KONA,ONA,KONA,ONA,,https://en.wikipedia.org/wiki/Winona_Municipal_Airport,
306993,AYQQ,small_airport,Ononge Airport,-8.67436111111,147.262416667,5800,OC,PG,PG-CPM,Onange Mission,no,AYQQ,ONB,AYQQ,ONG,,,
3031,FYOA,medium_airport,Ondangwa Airport,-17.878201,15.9526,3599,AF,NA,NA-ON,Ondangwa,yes,FYOA,OND,FYOA,,,https://en.wikipedia.org/wiki/Ondangwa_Airport,
27077,YMTI,small_airport,Mornington Island Airport,-16.6625003814697,139.177993774414,33,OC,AU,AU-QLD,,yes,YMTI,ONG,YMTI,,,https://en.wikipedia.org/wiki/Mornington_Island_Airport,
20616,KN66,small_airport,Albert S Nader Regional Airport,42.5247,-75.0644,1763,NA,US,US-NY,Oneonta,no,,ONH,,N66,,https://en.wikipedia.org/wiki/Oneonta_Municipal_Airport,Oneonta Municipal
41415,WABD,small_airport,Moanamani Airport,-4.00659,136.037704,5204,AS,ID,ID-PT,Moanamani,no,WABD,ONI,WABD,,,https://id.wikipedia.org/wiki/Bandar_Udara_Moanamani,Moanemani
5614,RJSR,medium_airport,Odate Noshiro Airport,40.191898,140.371002,292,AS,JP,JP-05,Kitaakita,yes,RJSR,ONJ,RJSR,,,https://en.wikipedia.org/wiki/Odate-Noshiro_Airport,
44597,UERO,small_airport,Olenyok Airport,68.514999,112.480003,847,EU,RU,RU-SA,Olenyok,no,UERO,ONK,UERO,,,https://en.wikipedia.org/wiki/Olenyok_Airport,"УЕРО, Olenek Airport, Аэропорт Оленёк, Аэропорт Оленек"
20749,KONL,small_airport,O'Neill Municipal Airport–John L Baker Field,42.468916,-98.686989,2031,NA,US,US-NE,O'Neill,no,KONL,ONL,KONL,ONL,https://growholt.com/in-holt-county/businesses/oneill-airport/,https://en.wikipedia.org/wiki/O%27Neill_Municipal_Airport,
20750,KONM,small_airport,Socorro Municipal Airport,34.022499,-106.903,4875,NA,US,US-NM,Socorro,no,KONM,ONM,KONM,ONM,,,
20751,KONO,medium_airport,Ontario Municipal Airport,44.0198,-117.013289,2193,NA,US,US-OR,Oregon,no,KONO,ONO,KONO,ONO,https://www.ontariooregon.org/airport.html,https://en.wikipedia.org/wiki/Ontario_Municipal_Airport,
20752,KONP,medium_airport,Newport Municipal Airport,44.580399,-124.057999,160,NA,US,US-OR,Newport,no,KONP,ONP,KONP,ONP,,https://en.wikipedia.org/wiki/Newport_Municipal_Airport_(Oregon),
30585,LTAS,medium_airport,Zonguldak Çaycuma Airport,41.506401,32.0886,44,AS,TR,TR-67,Zonguldak,yes,LTAS,ONQ,LTAS,,,https://en.wikipedia.org/wiki/Zonguldak_Airport,
27789,YMNK,small_airport,Monkira Airport,-24.8166999816895,140.533004760742,107,OC,AU,AU-QLD,,no,YMNK,ONR,YMNK,,,,
27866,YOLW,small_airport,Onslow Airport,-21.670161,115.114902,7,OC,AU,AU-WA,,no,YOLW,ONS,YOLW,,,https://en.wikipedia.org/wiki/Onslow_Airport,
3752,KONT,large_airport,Ontario International Airport,34.056,-117.600998,944,NA,US,US-CA,Ontario,yes,KONT,ONT,KONT,ONT,https://www.flyontario.com/,https://en.wikipedia.org/wiki/LA/Ontario_International_Airport,
32113,NFOL,small_airport,Ono-i-Lau Airport,-20.6589,-178.7411,110,OC,FJ,FJ-E,Ono-i-Lau,no,NFOL,ONU,NFOL,,,,
4790,MPEJ,medium_airport,Enrique Adolfo Jimenez Airport,9.35664,-79.867401,25,NA,PA,PA-3,Colón,yes,MPEJ,ONX,MPEJ,,,https://en.wikipedia.org/wiki/Enrique_Adolfo_Jim%C3%A9nez_Airport,
20754,KONY,small_airport,Olney Municipal Airport,33.350899,-98.819199,1275,NA,US,US-TX,Olney,no,KONY,ONY,KONY,ONY,,,
20756,KOOA,small_airport,Oskaloosa Municipal Airport,41.2262,-92.493896,841,NA,US,US-IA,Cedar,no,KOOA,OOA,KOOA,OOA,,,
352071,YKDD,small_airport,Koodaideri Mine Airport,-22.504291,119.07683,1473,OC,AU,AU-WA,Koodaideri Mine,no,,OOD,YKDD,,https://www.riotinto.com/en/news/releases/2020/WAs-newest-airport-opens-at-Rio-Tintos-Gudai-Darri-mine,,Gudai-Darri
24199,PAOO,small_airport,Toksook Bay Airport,60.541401,-165.087006,59,NA,US,US-AK,Toksook Bay,yes,PAOO,OOK,PAOO,OOK,,https://en.wikipedia.org/wiki/Toksook_Bay_Airport,
26902,YBCG,large_airport,Gold Coast Airport,-28.165962,153.506641,21,OC,AU,AU-QLD,Gold Coast,yes,YBCG,OOL,YBCG,,,https://en.wikipedia.org/wiki/Gold_Coast_Airport,
26962,YCOM,medium_airport,Cooma Snowy Mountains Airport,-36.300445,148.972408,3088,OC,AU,AU-NSW,Cooma,yes,YCOM,OOM,YCOM,,,https://en.wikipedia.org/wiki/Cooma_-_Snowy_Mountains_Airport,
27796,YMOO,small_airport,Mooraberree Airport,-25.25,140.983001708984,85,OC,AU,AU-QLD,,no,YMOO,OOR,YMOO,,,,
32120,NGON,small_airport,Onotoa Airport,-1.79611,175.526001,7,OC,KI,KI-G,Onotoa,no,NGON,OOT,NGON,,,https://en.wikipedia.org/wiki/Onotoa_Airport,
32121,BIKP,small_airport,Kópasker Airport,66.310799,-16.4667,20,EU,IS,IS-6,Kópasker,no,BIKP,OPA,BIKP,,,https://en.wikipedia.org/wiki/K%C3%B3pasker_Airport,
331003,AYOY,small_airport,Open Bay Airport,-4.794727,151.696195,33,OC,PG,PG-EBR,Maitanakunai,no,,OPB,AYOY,OBY,,,
20757,KOPF,medium_airport,Miami-Opa Locka Executive Airport,25.907,-80.278397,8,NA,US,US-FL,Miami,yes,KOPF,OPF,KOPF,OPF,http://www.miami-airport.com/html/opalocka.html,https://en.wikipedia.org/wiki/Miami-Opa_Locka_Executive_Airport,
27092,YOEN,small_airport,Oenpelli Airport,-12.325,133.005997,30,OC,AU,AU-NT,,no,YOEN,OPI,YOEN,,,https://en.wikipedia.org/wiki/Oenpelli_Airport,
20758,KOPL,small_airport,St Landry Parish Ahart Field,30.558399,-92.099403,75,NA,US,US-LA,Opelousas,no,KOPL,OPL,KOPL,OPL,,https://en.wikipedia.org/wiki/St._Landry_Parish_Airport,
4459,LPPR,large_airport,Francisco de Sá Carneiro Airport,41.2481002808,-8.68138980865,228,EU,PT,PT-13,Porto,yes,LPPR,OPO,LPPR,,http://www.ana.pt/en-US/Aeroportos/porto/Porto/Pages/Homepage-Porto.aspx,https://en.wikipedia.org/wiki/Francisco_S%C3%A1_Carneiro_Airport,
391,SNSM,small_airport,Salinópolis Airport,-0.696111,-47.336111,105,SA,BR,BR-PA,Salinópolis,yes,,OPP,SNSM,SNSM,,https://en.wikipedia.org/wiki/Salin%C3%B3polis_Airport,
580,SBSI,small_airport,Presidente João Batista Figueiredo Airport,-11.885001,-55.586109,1227,SA,BR,BR-MT,Sinop,yes,SBSI,OPS,SBSI,MT0002,,https://en.wikipedia.org/wiki/Sinop_Airport_(Brazil),SWSI
35180,AYBM,medium_airport,Balimo Airport,-8.05000019073,142.932998657,51,OC,PG,PG-WPD,Balimo,yes,AYBM,OPU,AYBM,BLI,,https://en.wikipedia.org/wiki/Balimo_Airport,
318394,FYOP,small_airport,Opuwa Airport,-18.056022,13.852061,3770,AF,NA,NA-KU,Opuwa,no,FYOP,OPW,FYOP,,,https://en.wikipedia.org/wiki/Opuwa_Airport,
41794,UTKK,small_airport,Kokand Airport,40.447781,70.991149,1357,AS,UZ,UZ-FA,Kokand,no,UZKK,OQN,UZKK,,,,"UTKK, Kokand South"
5813,SASO,medium_airport,Orán Airport,-23.1528,-64.329201,1171,SA,AR,AR-A,Orán,no,SASO,ORA,SASO,ORA,,https://en.wikipedia.org/wiki/Or%C3%A1n_Airport,
2693,ESOE,medium_airport,Örebro Airport,59.2237014770508,15.0380001068115,188,EU,SE,SE-T,Örebro,yes,ESOE,ORB,ESOE,,,https://en.wikipedia.org/wiki/%C3%96rebro_Airport,
32126,SKOE,small_airport,Orocue Airport,4.790355,-71.348187,434,SA,CO,CO-CAS,Orocue,no,SKOE,ORC,SKOE,ORC,,https://en.wikipedia.org/wiki/Orocue_Airport,
3754,KORD,large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,680,NA,US,US-IL,Chicago,yes,KORD,ORD,KORD,ORD,https://www.flychicago.com/ohare/home/pages/default.aspx,https://en.wikipedia.org/wiki/O'Hare_International_Airport,"CHI, Orchard Place"
4182,LFOZ,small_airport,Orléans–Saint-Denis-de-l'Hôtel Airport,47.897758,2.164478,396,EU,FR,FR-CVL,"Saint-Denis-de-l'Hôtel, Loiret",no,LFOZ,ORE,LFOZ,,https://orleans.aeroport.fr/,https://en.wikipedia.org/wiki/Orl%C3%A9ans_%E2%80%93_Saint-Denis-de-l%27H%C3%B4tel_Airport,"Aéroport du Loiret, Loiret, Loire Valley, Loire-Vallée"
3755,KORF,large_airport,Norfolk International Airport,36.895341,-76.201,26,NA,US,US-VA,Norfolk,yes,KORF,ORF,KORF,ORF,https://www.norfolkairport.com/,https://en.wikipedia.org/wiki/Norfolk_International_Airport,
32127,SMZO,small_airport,Zorg en Hoop Airport,5.811211,-55.192299,10,SA,SR,SR-PM,Paramaribo,yes,SMZO,ORG,SMZO,,,https://en.wikipedia.org/wiki/Zorg_en_Hoop_Airport,
3756,KORH,medium_airport,Worcester Regional Airport,42.2673,-71.875702,1009,NA,US,US-MA,Worcester,yes,KORH,ORH,KORH,ORH,,https://en.wikipedia.org/wiki/Worcester-Metrowest-Boston_Airport,
23950,ORI,small_airport,Port Lions Airport,57.884905,-152.847719,52,NA,US,US-AK,Port Lions,yes,,ORI,,ORI,,https://en.wikipedia.org/wiki/Port_Lions_Airport,
32128,SYOR,small_airport,Orinduik Airport,4.72527,-60.035,1797,SA,GY,GY-PT,Orinduik,no,SYOR,ORJ,SYOR,,,https://en.wikipedia.org/wiki/Orinduik_Airport,
2530,EICK,large_airport,Cork International Airport,51.841301,-8.49111,502,EU,IE,IE-CO,Cork,yes,EICK,ORK,EICK,,http://www.corkairport.com/,https://en.wikipedia.org/wiki/Cork_Airport,Aerfort Chorcaí
20765,KORL,medium_airport,Orlando Executive Airport,28.5455,-81.332901,113,NA,US,US-FL,Orlando,no,KORL,ORL,KORL,ORL,,https://en.wikipedia.org/wiki/Orlando_Executive_Airport,"Herndon Airport, Orlando Executive Airport, KORL, ORL, Orlando Municipal Airport, Orlando Army Air Base, Orlando Air Force Base, Naval Training Center Orlando"
29109,EGBK,small_airport,Sywell Aerodrome,52.305302,-0.793056,429,EU,GB,GB-ENG,"Northampton, Northamptonshire",no,EGBK,ORM,EGBK,,http://www.sywellaerodrome.co.uk/,https://en.wikipedia.org/wiki/Sywell_Aerodrome,
2071,DAOO,large_airport,Oran Es-Sénia (Ahmed Ben Bella) International Airport,35.620648,-0.622486,295,AF,DZ,DZ-31,Es-Sénia,yes,DAOO,ORN,DAOO,,,https://en.wikipedia.org/wiki/Oran_Es_Senia_Airport,Es Senia
315202,MHYR,small_airport,Yoro Airport,15.1275,-87.135,2215,NA,HN,HN-YO,Yoro,no,MHYR,ORO,MHYR,,,https://en.wikipedia.org/wiki/Yoro_Airport,
30218,FBOR,small_airport,Orapa Airport,-21.265901,25.319667,3100,AF,BW,BW-CE,Orapa,no,FBOR,ORP,FBOR,,,https://en.wikipedia.org/wiki/Orapa_Airport,
28094,YYOR,small_airport,Yorketown Airport,-35.003564,137.619295,,OC,AU,AU-SA,,no,YYOR,ORR,YYOR,,,https://en.wikipedia.org/wiki/Yorketown_Airport,
5394,PAOR,medium_airport,Northway Airport,62.9613,-141.929001,1715,NA,US,US-AK,Northway,yes,PAOR,ORT,PAOR,ORT,,https://en.wikipedia.org/wiki/Northway_Airport,
6185,SLOR,large_airport,Juan Mendoza International Airport,-17.956151,-67.075829,12152,SA,BO,BO-O,Oruro,yes,SLOR,ORU,SLOR,,http://en.wikipedia.org/wiki/Juan_Mendoza_Airport,https://en.wikipedia.org/wiki/Juan_Mendoza_Airport,
17087,PFNO,small_airport,Robert (Bob) Curtis Memorial Airport,66.817902,-161.018997,55,NA,US,US-AK,Noorvik,yes,PFNO,ORV,PFNO,D76,,https://en.wikipedia.org/wiki/Robert_(Bob)_Curtis_Memorial_Airport,
32129,OPOR,small_airport,Ormara Airport,25.276625,64.588343,10,AS,PK,PK-BA,Ormara Raik,no,OPOR,ORW,OPOR,,,https://en.wikipedia.org/wiki/Ormara_Airport,OPOP
364,SNOX,small_airport,Oriximiná Airport,-1.71408,-55.836201,262,SA,BR,BR-PA,Oriximiná,no,SNOX,ORX,SNOX,SNOX,,https://en.wikipedia.org/wiki/Oriximin%C3%A1_Airport,
4189,LFPO,large_airport,Paris-Orly Airport,48.729499,2.358963,291,EU,FR,FR-IDF,"Paris (Orly, Val-de-Marne)",yes,LFPO,ORY,LFPO,,https://www.parisaeroport.fr/orly,https://en.wikipedia.org/wiki/Orly_Airport,
42212,BZ-ORZ,small_airport,H.E Alfredo Martinez (Tower Hill) Airstrip,18.046767,-88.583858,69,NA,BZ,BZ-OW,Orange Walk,yes,,ORZ,MZAM,,,https://en.wikipedia.org/wiki/Orange_Walk_Airport,Orange Walk Airport
20240,KK15,small_airport,Grand Glaize Osage Beach Airport,38.1105,-92.680496,875,NA,US,US-MO,Osage Beach,no,,OSB,K15,K15,,,
20767,KOSC,small_airport,Oscoda Wurtsmith Airport,44.451599,-83.394096,633,NA,US,US-MI,Oscoda,no,KOSC,OSC,KOSC,OSC,,https://en.wikipedia.org/wiki/Oscoda%E2%80%93Wurtsmith_Airport,
29358,ESNZ,medium_airport,Åre Östersund Airport,63.193546,14.504168,1233,EU,SE,SE-Z,Östersund,yes,ESNZ,OSD,ESNZ,,https://www.swedavia.com/ostersund/,https://en.wikipedia.org/wiki/%C3%85re_%C3%96stersund_Airport,"F4 Frösön Air Base, ESPC, Östersund–Frösön Airport"
306992,AYOM,small_airport,Omora Airport,-7.82777777778,147.080638889,2540,OC,PG,PG-MPL,Omora,no,AYOM,OSE,AYOM,OOA,,,
306994,AYZS,small_airport,Ossima Airport,-2.91555555556,141.297305556,205,OC,PG,PG-SAN,Ossima,no,AYZS,OSG,AYZS,OSA,,,
3757,KOSH,medium_airport,Wittman Regional Airport,43.9844017028809,-88.556999206543,808,NA,US,US-WI,Oshkosh,no,KOSH,OSH,KOSH,OSH,http://www.wittmanairport.com/,https://en.wikipedia.org/wiki/Wittman_Regional_Airport,
3986,LDOS,medium_airport,Osijek Airport,45.462355,18.811278,290,EU,HR,HR-14,Osijek(Klisa),yes,LDOS,OSI,LDOS,,,https://en.wikipedia.org/wiki/Osijek_Airport,Klisa
318809,KE-0182,small_airport,Ol Seki Naboisho Airstrip,-1.378468,35.38032,6500,AF,KE,KE-33,Mara Simba,no,HKOY,OSJ,HKOY,,https://www.masaimara.travel/olseki-airstrip.php,,
2666,ESMO,small_airport,Oskarshamn Airport,57.350498,16.497999,96,EU,SE,SE-H,Oskarshamn,no,ESMO,OSK,ESMO,,,https://en.wikipedia.org/wiki/Oskarshamn_Airport,
2578,ENGM,large_airport,Oslo-Gardermoen International Airport,60.193901,11.1004,681,EU,NO,NO-32,Oslo (Gardermoen),yes,ENGM,OSL,ENGM,,https://avinor.no/en/airport/oslo-airport,"https://en.wikipedia.org/wiki/Oslo_Airport,_Gardermoen",
5290,ORBM,large_airport,Mosul International Airport,36.305801,43.1474,719,AS,IQ,IQ-NI,Mosul,no,ORBM,OSM,ORBM,,,https://en.wikipedia.org/wiki/Mosul_International_Airport,OSB
5655,RKSO,medium_airport,Osan Air Base,37.091457,127.029448,38,AS,KR,KR-41,Pyeongtaek,no,RKSO,OSN,RKSO,,,https://en.wikipedia.org/wiki/Osan_Air_Base,
27873,YOSB,small_airport,Osborne Mine Airport,-22.0816993713,140.554992676,285,OC,AU,AU-QLD,,no,YOSB,OSO,YOSB,,,https://en.wikipedia.org/wiki/Osborne_Mine_Airport,
4402,LKMT,large_airport,Leoš Janáček Airport Ostrava,49.696301,18.111099,844,EU,CZ,CZ-MO,Mošnov,yes,LKMT,OSR,LKMT,,http://www.airport-ostrava.cz/en/,https://en.wikipedia.org/wiki/Ostrava_Leos_Janacek_Airport,Ostrava-Mošnov International Airport
6427,UAFO,large_airport,Osh International Airport,40.609001,72.793297,2927,AS,KG,KG-O,Osh,yes,UCFO,OSS,UCFO,,http://www.airport.kg/eng/branches.htm,https://en.wikipedia.org/wiki/Osh_Airport,UAFO
2163,EBOS,large_airport,Ostend-Bruges International Airport,51.1998,2.874673,13,EU,BE,BE-VWV,Oostende,yes,EBOS,OST,EBOS,,http://www.ost.aero/,https://en.wikipedia.org/wiki/Ostend-Bruges_International_Airport,Ostend-Bruges International Airport
